Subject id,Puzzle series no,Index,Correct answer,Given answer,Time,Gender,Age,Student rug,Student bachelor,Study program,Logic course,Logic course (additional),Difficulty instructions,Enjoy puzzle,Difficulty puzzle,Know puzzle?,Know puzzle? (additional),Strategy,Mood,Remarks,Level,Scenario
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#132,"With bangs, blue","With bangs, blue",65.47862195968628,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,1,hair
a578be9d-148d-4fde-bc15-3a98d2b1e357,47,#123,"On the table, train","On the table, train",104.67765259742735,Male,19,Yes,Yes,BSc Biology,No,,8,8,3,Other,"Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,Thank you for your time. Good luck on your studies!,2,toy
b1652888-500b-4c3b-b411-e22260db3a76,4,#022,"May, 15",Multiple solutions,165.98474860191345,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,3,birthday
b1652888-500b-4c3b-b411-e22260db3a76,4,#153,"With bangs, green",Multiple solutions,193.59087657928467,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,4,hair
b1652888-500b-4c3b-b411-e22260db3a76,4,#090,"On the table, bunny","On the table, bunny",168.6212818622589,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,1,toy
b1652888-500b-4c3b-b411-e22260db3a76,4,#083,"Extra small, iced","Extra small, iced",345.43006896972656,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,2,drink
b1652888-500b-4c3b-b411-e22260db3a76,4,,,42,40.911826372146606,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,,
b1652888-500b-4c3b-b411-e22260db3a76,4,#163,"Curly, orange","Curly, orange",239.82588171958923,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,2,hair
b1652888-500b-4c3b-b411-e22260db3a76,4,#102,"On the table, bunny","On the table, bunny",264.8062057495117,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,3,toy
b1652888-500b-4c3b-b411-e22260db3a76,4,#070,"Extra small, iced",Multiple solutions,190.45110201835632,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,4,drink
b1652888-500b-4c3b-b411-e22260db3a76,4,#013,"September, 17","September, 17",54.99889016151428,Female,20,Yes,Yes,Computing Science,Other,does Intro to Logic for CS count?:)),10,9,8,No,,wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle),10,,1,birthday
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#022,"May, 15",No solution,219.44010615348816,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,3,birthday
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#093,"On the windowsill, cat",Multiple solutions,230.55454325675964,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,1,toy
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#151,"Curly, green",I don't know,233.6410658359528,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,4,hair
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#081,"Extra large, iced",Multiple solutions,193.83105492591852,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,2,drink
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,,,67,78.15896463394165,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,,
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#071,"Extra small, hot",Multiple solutions,68.39367294311523,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,4,drink
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#013,"September, 17",I don't know,96.1278359889984,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,1,birthday
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#122,"On the table, doll",Multiple solutions,100.87096953392027,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,2,toy
b2d5c0d5-7873-4952-8914-dd64821c4e29,20,#140,"With bangs, blue",Multiple solutions,24.591328620910645,Female,19,Yes,Yes,International business,No,,2,7,8,No,,I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.,9,,3,hair
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#021,"September, 17",Multiple solutions,193.1568124294281,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,3,birthday
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#150,"Curly, orange","Straight, pink",171.99169421195984,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,4,hair
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#083,"Extra small, iced",No solution,150.1355528831482,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,2,drink
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#091,"On the table, cat","On the windowsill, doll",103.29489374160768,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,1,toy
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,,,34,28.190844297409058,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,,
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#061,"Extra large, cold",Multiple solutions,145.03240966796875,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,3,drink
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#112,"On the windowsill, train","On the bed, clown",76.59594392776489,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,4,toy
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#161,"With bangs, orange","Pixie, pink",133.51998329162598,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,2,hair
b33d3521-54ae-44c8-95d9-e1d1e10b9b05,1,#013,"September, 17","September, 16",90.18683505058289,Male,22,Yes,Yes,international business,No,,4,8,6,No,,probability,7,,1,birthday
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#150,"Curly, orange","Spiky, green",877.6831772327423,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,4,hair
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#020,"September, 15","September, 15",331.7399580478668,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,3,birthday
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#090,"On the table, bunny","On the table, bunny",166.6787621974945,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,1,toy
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#080,"Extra large, hot","Extra large, hot",165.34286212921145,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,2,drink
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,,,23,202.43959712982172,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,,
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#042,"May, 14","May, 14",137.78445267677307,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,2,birthday
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#102,"On the table, bunny","On the table, bunny",303.4387006759644,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,3,toy
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#072,"Extra large, iced","Extra large, lukewarm",480.63918232917786,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,4,drink
b4c3c5a1-e8d3-4253-bc8d-03baf2599d31,12,#130,"Curly, blue",,,Male,21,Yes,Yes,Physics,No,,6,6,4,No,,had a graphical representation of the differtent possible combinations and deduced the solution from that,6,,1,hair
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#152,"With bangs, orange","Pixie, green",341.36401104927063,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,4,hair
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#090,"On the table, bunny","On the table, bunny",145.5030336380005,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,1,toy
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#080,"Extra large, hot","Extra large, hot",183.5158948898316,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,2,drink
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#022,"May, 15","May, 15",369.5019030570984,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,3,birthday
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,,,20,58.11004829406738,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,,
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#030,"May, 18","June, 15",238.5423972606659,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,4,birthday
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#131,"Curly, pink","Curly, pink",115.92628502845764,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,1,hair
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#120,"On the windowsill, doll","On the windowsill, doll",206.2936737537384,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,2,toy
bb3c375b-8140-4740-96e4-f7a0ef85e4ef,27,#061,"Extra large, cold","Extra large, cold",337.30071687698364,Male,19,Yes,Yes,Applied math,Other,I followed the logic course for AIMath,10,8,1,Yes,,"I worke out what they said step by step and removed cases along the way, following logic.",10,,3,drink
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#151,"Curly, green","Spiky, orange",160.5899031162262,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,4,hair
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#020,"September, 15",Multiple solutions,149.61634016036987,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,3,birthday
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#080,"Extra large, hot",Multiple solutions,259.7581033706665,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,2,drink
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#090,"On the table, bunny","On the table, bunny",73.56687712669373,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,1,toy
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,,,24,37.031489610672,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,,
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#042,"May, 14","May, 14",116.38129138946532,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,2,birthday
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#061,"Extra large, cold","Extra small, hot",140.03848671913147,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,3,drink
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#113,"On the windowsill, doll",Multiple solutions,76.93605899810791,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,4,toy
c3af7deb-ef7c-4658-a11f-daadd58fe68e,30,#132,"With bangs, blue","With bangs, blue",51.12573981285095,Female,20,Yes,Yes,BSc International Business,Other,"We very briefly had it in class, but it was never my forte.",8,5,8,No,,I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.,8,,1,hair
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#083,"Extra small, iced","Large, iced",396.1865622997284,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,2,drink
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#022,"May, 15","July, 14",522.6342537403107,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,3,birthday
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#150,"Curly, orange","Pixie, purple",591.579962015152,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,4,hair
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#090,"On the table, bunny","On the table, bunny",157.9011192321777,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,1,toy
c494590b-db82-4625-b1f9-77c818d1c7d3,11,,,41,148.6940562725067,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,,
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#041,"September, 18","September, 18",149.03243708610535,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,2,birthday
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#142,"Curly, blue","Curly, blue",168.135315656662,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,3,hair
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#110,"On the table, train","On the table, bunny",189.57770776748657,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,4,toy
c494590b-db82-4625-b1f9-77c818d1c7d3,11,#052,"Extra large, lukewarm","Extra large, lukewarm",76.72464680671692,Female,22,Yes,Yes,Psychology,No,,10,5,7,No,,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,,1,drink
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#022,"May, 15",No solution,277.09459686279297,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,3,birthday
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#150,"Curly, orange",No solution,326.5696849822998,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,4,hair
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#091,"On the table, cat",Multiple solutions,273.57648253440857,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,1,toy
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#080,"Extra large, hot",Multiple solutions,168.0730493068695,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,2,drink
c4c3adaf-f429-4745-822c-79aadeeb6766,19,,,50,29.725216150283813,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,,
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#073,"Extra large, hot",I don't know,197.7974209785461,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,4,drink
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#012,"September, 15","September, 15",229.954651594162,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,1,birthday
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#162,"Curly, green",Multiple solutions,460.1931266784668,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,2,hair
c4c3adaf-f429-4745-822c-79aadeeb6766,19,#100,"On the windowsill, bunny",,,Male,21,Yes,Yes,International Business,No,,7,7,9,No,,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,,3,toy
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#082,"Extra small, hot",No solution,107.75823187828064,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,2,drink
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#150,"Curly, orange",Multiple solutions,194.91969847679132,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,4,hair
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#090,"On the table, bunny",Multiple solutions,168.97718119621277,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,1,toy
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#023,"May, 17",Multiple solutions,131.8069224357605,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,3,birthday
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,,,50,32.39768147468567,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,,
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#033,"September, 14",Multiple solutions,141.73841881752014,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,4,birthday
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#051,"Extra small, cold",Multiple solutions,73.69261407852173,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,1,drink
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#160,"With bangs, green",Multiple solutions,55.74281811714173,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,2,hair
c79f6643-b3c4-4b72-b62f-b73c3250972a,21,#102,"On the table, bunny",Multiple solutions,108.8394284248352,Female,19,Yes,Yes,International Business,No,,10,6,9,No,,In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ,8,I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.,3,toy
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#021,"September, 17","September, 17",179.83434438705444,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,3,birthday
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#150,"Curly, orange","Straight, pink",560.7144460678101,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,4,hair
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#093,"On the windowsill, cat","On the windowsill, cat",118.69613265991212,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,1,toy
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#083,"Extra small, iced","Extra small, iced",128.1599886417389,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,2,drink
c8802d14-b876-4a4f-8473-ba34cb854c00,44,,,39,81.62318062782288,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,,
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#163,"Curly, orange","Curly, orange",146.4164481163025,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,2,hair
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#072,"Extra large, iced","Regular, cold",371.7904667854309,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,4,drink
