"Subject.id","Puzzle.series.no","Index","Correct.answer","Given.answer","Time","Gender","Age","Student.rug","Student.bachelor","Study.program","Logic.course","Logic.course..additional.","Difficulty.instructions","Enjoy.puzzle","Difficulty.puzzle","Know.puzzle.","Know.puzzle...additional.","Strategy","Mood","Remarks","Level","Scenario","Translated.answer","logTime","Block","Trial","Is.correct"
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#132","With bangs, blue","With bangs, blue",46.4234721660614,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","1","hair","May, 15",3.83780519697319,2,6,1
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#042","May, 14","May, 14",98.3124215602875,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","2","birthday","September, 14",4.58815038295715,2,7,1
"a12c5539-5e74-4a54-b450-8161d1b9187b",10,"#101","On the windowsill, cat","On the table, cat",125.031010150909,"Female",21,"Yes","Yes","Economics and Business Economics","No",NA,8,10,4,"No",NA,"Writing down the two types of variables in little tree tdiagrams and tried to eliminate the options based on the information given ",8,"The experiment was very fun, though all that talk of coffee made me crave for one too.","3","toy","May, 15",4.82856178774252,2,8,0
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#152","With bangs, orange","Pixie, blue",429.68848323822,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","4","hair","June, 15",6.06306048855587,1,1,0
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#092","On the windowsill, bunny","Multiple solutions",181.460635662079,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","1","toy","Multiple solutions",5.20103874677777,1,2,0
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#080","Extra large, hot","Extra large, hot",206.026770114899,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","2","drink","September, 14",5.32800611236062,1,3,1
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#021","September, 17","September, 17",208.363129377365,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","3","birthday","September, 15",5.33928237185311,1,4,1
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#060","Extra large, lukewarm","Extra large, lukewarm",175.942574977875,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","3","drink","September, 15",5.17015766326293,2,5,1
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#032","September, 18","September, 15",192.069285869598,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","4","birthday","May, 15",5.25785617083622,2,6,0
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#132","With bangs, blue","With bangs, blue",65.4786219596863,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","1","hair","May, 15",4.18172370707205,2,7,1
"a578be9d-148d-4fde-bc15-3a98d2b1e357",47,"#123","On the table, train","On the table, train",104.677652597427,"Male",19,"Yes","Yes","BSc Biology","No",NA,8,8,3,"Other","Maybe something like the einstein's riddle (the one with houses and stated facts and pets, and colours, and cigars, etc) which i remember doing when i was smaller.","At first i was really confused but after i got the hang of it (towards the end), I could easily tell the odd one out by taking out the outlier from the first remark stated by the first boy. I.e. if said i know you dont know then it has to appear multiple times, etc.",8,"Thank you for your time. Good luck on your studies!","2","toy","September, 14",4.65088565285403,2,8,1
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#022","May, 15","Multiple solutions",165.984748601913,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"3","birthday","Multiple solutions",5.11189590824361,1,1,0
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#153","With bangs, green","Multiple solutions",193.590876579285,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"4","hair","Multiple solutions",5.26574704862505,1,2,0
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#090","On the table, bunny","On the table, bunny",168.621281862259,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"1","toy","May, 15",5.12765526454284,1,3,1
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#083","Extra small, iced","Extra small, iced",345.430068969727,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"2","drink","September, 14",5.84479021742354,1,4,1
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#163","Curly, orange","Curly, orange",239.825881719589,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"2","hair","September, 14",5.47991316720966,2,5,1
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#102","On the table, bunny","On the table, bunny",264.806205749512,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"3","toy","September, 15",5.57899825939818,2,6,1
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#070","Extra small, iced","Multiple solutions",190.451102018356,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"4","drink","Multiple solutions",5.24939547929987,2,7,0
"b1652888-500b-4c3b-b411-e22260db3a76",4,"#013","September, 17","September, 17",54.9988901615143,"Female",20,"Yes","Yes","Computing Science","Other","does Intro to Logic for CS count?:))",10,9,8,"No",NA,"wrote down options and how many times they were occured (did that starting with pussle 2 and continued with every other puzzle)",10,NA,"1","birthday","May, 15",4.00731300614732,2,8,1
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#022","May, 15","No solution",219.440106153488,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"3","birthday","No solution",5.39107933037644,1,1,0
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#093","On the windowsill, cat","Multiple solutions",230.55454325676,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"1","toy","Multiple solutions",5.44048746462537,1,2,0
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#151","Curly, green","I don't know",233.641065835953,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"4","hair","I don't know",5.45378603103447,1,3,0
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#081","Extra large, iced","Multiple solutions",193.831054925918,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"2","drink","Multiple solutions",5.26698692875507,1,4,0
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#071","Extra small, hot","Multiple solutions",68.3936729431152,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"4","drink","Multiple solutions",4.22528031951839,2,5,0
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#013","September, 17","I don't know",96.1278359889984,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"1","birthday","I don't know",4.56567893052712,2,6,0
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#122","On the table, doll","Multiple solutions",100.87096953392,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"2","toy","Multiple solutions",4.61384217073781,2,7,0
"b2d5c0d5-7873-4952-8914-dd64821c4e29",20,"#140","With bangs, blue","Multiple solutions",24.5913286209106,"Female",19,"Yes","Yes","International business","No",NA,2,7,8,"No",NA,"I jst follow the meaning of the sentences so arrivvig to the same conclusion but I do not really understand the puzzle.",9,NA,"3","hair","Multiple solutions",3.20239388571239,2,8,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#021","September, 17","Multiple solutions",193.156812429428,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"3","birthday","Multiple solutions",5.26350235864008,1,1,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#150","Curly, orange","Straight, pink",171.99169421196,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"4","hair","July, 17",5.14744618618213,1,2,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#083","Extra small, iced","No solution",150.135552883148,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"2","drink","No solution",5.01153857190565,1,3,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#091","On the table, cat","On the windowsill, doll",103.294893741608,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"1","toy","September, 18",4.63758794355443,1,4,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#061","Extra large, cold","Multiple solutions",145.032409667969,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"3","drink","Multiple solutions",4.97695723239634,2,5,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#112","On the windowsill, train","On the bed, clown",76.5959439277649,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"4","toy","August, 16",4.33854412400991,2,6,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#161","With bangs, orange","Pixie, pink",133.519983291626,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"2","hair","August, 15",4.89425115421596,2,7,0
"b33d3521-54ae-44c8-95d9-e1d1e10b9b05",1,"#013","September, 17","September, 16",90.1868350505829,"Male",22,"Yes","Yes","international business","No",NA,4,8,6,"No",NA,"probability",7,NA,"1","birthday","May, 16",4.5018834635404,2,8,0
"b4c3c5a1-e8d3-4253-bc8d-03baf2599d31",12,"#150","Curly, orange","Spiky, green",877.683177232742,"Male",21,"Yes","Yes","Physics","No",NA,6,6,4,"No",NA,"had a graphical representation of the differtent possible combinations and deduced the solution from that",6,NA,"4","hair","June, 14",6.77728568253817,1,1,0
"b4c3c5a1-e8d3-4253-bc8d-03baf2599d31",12,"#020","September, 15","September, 15",331.739958047867,"Male",21,"Yes","Yes","Physics","No",NA,6,6,4,"No",NA,"had a graphical representation of the differtent possible combinations and deduced the solution from that",6,NA,"3","birthday","September, 15",5.80435140311701,1,2,1
"b4c3c5a1-e8d3-4253-bc8d-03baf2599d31",12,"#090","On the table, bunny","On the table, bunny",166.678762197495,"Male",21,"Yes","Yes","Physics","No",NA,6,6,4,"No",NA,"had a graphical representation of the differtent possible combinations and deduced the solution from that",6,NA,"1","toy","May, 15",5.11606838030574,1,3,1
"b4c3c5a1-e8d3-4253-bc8d-03baf2599d31",12,"#080","Extra large, hot","Extra large, hot",165.342862129211,"Male",21,"Yes","Yes","Physics","No",NA,6,6,4,"No",NA,"had a graphical representation of the differtent possible combinations and deduced the solution from that",6,NA,"2","drink","September, 14",5.10802127024209,1,4,1
"b4c3c5a1-e8d3-4253-bc8d-03baf2599d31",12,"#042","May, 14","May, 14",137.784452676773,"Male",21,"Yes","Yes","Physics","No",NA,6,6,4,"No",NA,"had a graphical representation of the differtent possible combinations and deduced the solution from that",6,NA,"2","birthday","September, 14",4.9256905269369,2,5,1
"b4c3c5a1-e8d3-4253-bc8d-03baf2599d31",12,"#102","On the table, bunny","On the table, bunny",303.438700675964,"Male",21,"Yes","Yes","Physics","No",NA,6,6,4,"No",NA,"had a graphical representation of the differtent possible combinations and deduced the solution from that",6,NA,"3","toy","September, 15",5.7151796153914,2,6,1
"b4c3c5a1-e8d3-4253-bc8d-03baf2599d31",12,"#072","Extra large, iced","Extra large, lukewarm",480.639182329178,"Male",21,"Yes","Yes","Physics","No",NA,6,6,4,"No",NA,"had a graphical representation of the differtent possible combinations and deduced the solution from that",6,NA,"4","drink","May, 15",6.17511684792167,2,7,0
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#152","With bangs, orange","Pixie, green",341.364011049271,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"4","hair","June, 14",5.83294938901364,1,1,0
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#090","On the table, bunny","On the table, bunny",145.503033638,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"1","toy","May, 15",4.9801969361399,1,2,1
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#080","Extra large, hot","Extra large, hot",183.515894889832,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"2","drink","September, 14",5.21230128439631,1,3,1
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#022","May, 15","May, 15",369.501903057098,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"3","birthday","September, 15",5.9121558907325,1,4,1
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#030","May, 18","June, 15",238.542397260666,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"4","birthday","June, 15",5.47454706082194,2,5,0
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#131","Curly, pink","Curly, pink",115.926285028458,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"1","hair","May, 15",4.75295451521464,2,6,1
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#120","On the windowsill, doll","On the windowsill, doll",206.293673753738,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"2","toy","September, 14",5.32930075433188,2,7,1
"bb3c375b-8140-4740-96e4-f7a0ef85e4ef",27,"#061","Extra large, cold","Extra large, cold",337.300716876984,"Male",19,"Yes","Yes","Applied math","Other","I followed the logic course for AIMath",10,8,1,"Yes",NA,"I worke out what they said step by step and removed cases along the way, following logic.",10,NA,"3","drink","September, 15",5.82097486740476,2,8,1
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#151","Curly, green","Spiky, orange",160.589903116226,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"4","hair","June, 14",5.0788539297743,1,1,0
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#020","September, 15","Multiple solutions",149.61634016037,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"3","birthday","Multiple solutions",5.00807428524661,1,2,0
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#080","Extra large, hot","Multiple solutions",259.758103370667,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"2","drink","Multiple solutions",5.55975082629991,1,3,0
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#090","On the table, bunny","On the table, bunny",73.5668771266937,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"1","toy","May, 15",4.29819488539738,1,4,1
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#042","May, 14","May, 14",116.381291389465,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"2","birthday","September, 14",4.75687179548476,2,5,1
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#061","Extra large, cold","Extra small, hot",140.038486719131,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"3","drink","May, 18",4.94191728996646,2,6,0
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#113","On the windowsill, doll","Multiple solutions",76.9360589981079,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"4","toy","Multiple solutions",4.34297467425646,2,7,0
"c3af7deb-ef7c-4658-a11f-daadd58fe68e",30,"#132","With bangs, blue","With bangs, blue",51.125739812851,"Female",20,"Yes","Yes","BSc International Business","Other","We very briefly had it in class, but it was never my forte.",8,5,8,"No",NA,"I had a look at who ended up knowing the solutions to her riddles and then wrote down the possibilities and then started cutting wrong or overlapping ideas out.",8,NA,"1","hair","May, 15",3.93428808492528,2,8,1
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#083","Extra small, iced","Large, iced",396.186562299728,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"2","drink","June, 14",5.98188521723225,1,1,0
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#022","May, 15","July, 14",522.634253740311,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"3","birthday","July, 14",6.2588818957918,1,2,0
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#150","Curly, orange","Pixie, purple",591.579962015152,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"4","hair","August, 16",6.38279685942994,1,3,0
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#090","On the table, bunny","On the table, bunny",157.901119232178,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"1","toy","May, 15",5.06196900947066,1,4,1
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#041","September, 18","September, 18",149.032437086105,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"2","birthday","September, 14",5.00416398081703,2,5,1
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#142","Curly, blue","Curly, blue",168.135315656662,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"3","hair","September, 15",5.12476910553948,2,6,1
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#110","On the table, train","On the table, bunny",189.577707767487,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"4","toy","May, 15",5.24479900784243,2,7,0
"c494590b-db82-4625-b1f9-77c818d1c7d3",11,"#052","Extra large, lukewarm","Extra large, lukewarm",76.7246468067169,"Female",22,"Yes","Yes","Psychology","No",NA,10,5,7,"No",NA,"Discarding all the options that one of them could know that would make no sense for the puzzle, and the only evolution was that I stopped writing it down ",4,NA,"1","drink","May, 15",4.34022299712886,2,8,1
"c4c3adaf-f429-4745-822c-79aadeeb6766",19,"#022","May, 15","No solution",277.094596862793,"Male",21,"Yes","Yes","International Business","No",NA,7,7,9,"No",NA,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,NA,"3","birthday","No solution",5.62435895280764,1,1,0
"c4c3adaf-f429-4745-822c-79aadeeb6766",19,"#150","Curly, orange","No solution",326.5696849823,"Male",21,"Yes","Yes","International Business","No",NA,7,7,9,"No",NA,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,NA,"4","hair","No solution",5.78864335621087,1,2,0
"c4c3adaf-f429-4745-822c-79aadeeb6766",19,"#091","On the table, cat","Multiple solutions",273.576482534409,"Male",21,"Yes","Yes","International Business","No",NA,7,7,9,"No",NA,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,NA,"1","toy","Multiple solutions",5.61158122640491,1,3,0
"c4c3adaf-f429-4745-822c-79aadeeb6766",19,"#080","Extra large, hot","Multiple solutions",168.07304930687,"Male",21,"Yes","Yes","International Business","No",NA,7,7,9,"No",NA,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,NA,"2","drink","Multiple solutions",5.1243987022004,1,4,0
"c4c3adaf-f429-4745-822c-79aadeeb6766",19,"#073","Extra large, hot","I don't know",197.797420978546,"Male",21,"Yes","Yes","International Business","No",NA,7,7,9,"No",NA,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,NA,"4","drink","I don't know",5.2872433805725,2,5,0
"c4c3adaf-f429-4745-822c-79aadeeb6766",19,"#012","September, 15","September, 15",229.954651594162,"Male",21,"Yes","Yes","International Business","No",NA,7,7,9,"No",NA,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,NA,"1","birthday","May, 15",5.43788212250133,2,6,1
"c4c3adaf-f429-4745-822c-79aadeeb6766",19,"#162","Curly, green","Multiple solutions",460.193126678467,"Male",21,"Yes","Yes","International Business","No",NA,7,7,9,"No",NA,"I slightly learned after that the options given giveaway some clue for the answer,  but you have to read carefully and piece all the information together to make it makesense. Thus, making it's possible to eliminate incorrect answer, and narrowdown the correct answer. Although, at the beginning I feels lost on how to figure it out.",7,NA,"2","hair","Multiple solutions",6.1316462419801,2,7,0
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#082","Extra small, hot","No solution",107.758231878281,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","2","drink","No solution",4.67989012400796,1,1,0
